username,film_title,rating
silentdawn,near-dark,4.0
silentdawn,let-me-in,3.0
silentdawn,dracula-1958,4.0
silentdawn,dracula-1931,4.0
silentdawn,insidious-chapter-2,3.5
silentdawn,invasion-of-the-body-snatchers,4.0
silentdawn,the-changeling,4.0
silentdawn,nosferatu-the-vampyre,4.0
silentdawn,legends-of-the-fall,3.0
silentdawn,annie-hall,4.0
silentdawn,harry-potter-and-the-chamber-of-secrets,2.0
silentdawn,full-metal-jacket,4.5
silentdawn,the-most-dangerous-game,3.5
silentdawn,gangs-of-new-york-2002,2.5
silentdawn,cape-fear-1991,4.0
silentdawn,whos-that-knocking-at-my-door,2.5
silentdawn,gentlemen-prefer-blondes,4.0
silentdawn,the-new-world,5.0
silentdawn,the-omen,4.5
silentdawn,room-237,3.0
silentdawn,arthur-christmas,3.5
silentdawn,a-christmas-carol-1984,3.0
silentdawn,lethal-weapon-2,4.0
silentdawn,lethal-weapon,4.0
silentdawn,lethal-weapon-3,2.5
silentdawn,taxi-driver,5.0
silentdawn,jumanji,3.0
silentdawn,one-hour-photo,3.0
silentdawn,dead-poets-society,4.5
silentdawn,scooby-doo-on-zombie-island,4.5
silentdawn,fear-and-desire,1.5
silentdawn,the-abyss,5.0
silentdawn,true-lies,5.0
silentdawn,school-of-rock,4.0
silentdawn,bad-news-bears,2.5
silentdawn,the-incredible-shrinking-man,4.5
silentdawn,legend,2.0
silentdawn,extremely-loud-incredibly-close,1.0
silentdawn,harvey,3.5
silentdawn,night-at-the-museum,3.5
silentdawn,a-christmas-story-1983,4.5
silentdawn,the-hole-2009,2.5
silentdawn,the-wages-of-fear,3.0
silentdawn,sorcerer,5.0
silentdawn,django-unchained,4.5
silentdawn,captain-america-the-winter-soldier,1.5
silentdawn,the-incredible-hulk,2.0
silentdawn,boyhood,4.5
silentdawn,guardians-of-the-galaxy,3.5
silentdawn,scream,5.0
silentdawn,eyes-wide-shut,5.0
silentdawn,the-hunter-2011,3.0
silentdawn,8-half,4.5
silentdawn,death-proof,4.5
silentdawn,scanners,4.0
silentdawn,mad-max-2,4.5
silentdawn,serenity,2.0
silentdawn,superman,4.0
silentdawn,superman-ii,3.0
silentdawn,predator,5.0
silentdawn,speed,5.0
silentdawn,dredd,4.0
silentdawn,dial-m-for-murder,4.0
silentdawn,notorious,5.0
silentdawn,dumbo,3.5
silentdawn,pinocchio,5.0
silentdawn,fright-night,5.0
silentdawn,a-nightmare-on-elm-street,5.0
silentdawn,blood-simple,4.5
silentdawn,who-framed-roger-rabbit,4.5
silentdawn,raising-arizona,4.5
silentdawn,edward-scissorhands,4.5
silentdawn,troll-2,2.5
silentdawn,die-hard-2,4.0
silentdawn,teenage-mutant-ninja-turtles,3.5
silentdawn,teenage-mutant-ninja-turtles-ii-the-secret-of-the-ooze,3.0
silentdawn,beauty-and-the-beast-1991,3.5
silentdawn,the-nightmare-before-christmas,4.5
silentdawn,cliffhanger,4.5
silentdawn,the-sandlot,2.5
silentdawn,teenage-mutant-ninja-turtles-iii,1.5
silentdawn,mulan,3.0
silentdawn,south-park-bigger-longer-uncut,4.0
silentdawn,shrek,3.0
silentdawn,o-brother-where-art-thou,3.5
silentdawn,the-perfect-storm,3.0
silentdawn,how-the-grinch-stole-christmas-2000,1.0
silentdawn,the-mummy-1999,4.0
silentdawn,scooby-doo,3.5
silentdawn,star-wars-episode-ii-attack-of-the-clones,4.5
silentdawn,spider-man,5.0
silentdawn,lilo-stitch,4.5
silentdawn,hulk,4.5
silentdawn,bruce-almighty,2.5
silentdawn,the-texas-chainsaw-massacre,3.0
silentdawn,elf,4.5
silentdawn,mean-girls,4.0
silentdawn,harry-potter-and-the-prisoner-of-azkaban,5.0
silentdawn,dodgeball-a-true-underdog-story,3.5
silentdawn,white-chicks,3.5
silentdawn,the-spongebob-squarepants-movie,4.5
silentdawn,the-incredibles,5.0
silentdawn,king-kong-2005,3.0
silentdawn,monster-house,2.5
silentdawn,pirates-of-the-caribbean-dead-mans-chest,4.5
silentdawn,ratatouille,4.0
silentdawn,family-guy-presents-blue-harvest,2.5
silentdawn,semi-pro,2.0
silentdawn,forgetting-sarah-marshall,4.0
silentdawn,10000-bc,1.0
silentdawn,iron-man-2008,3.5
silentdawn,the-happening,4.5
silentdawn,star-trek,4.0
silentdawn,coraline,4.5
silentdawn,drag-me-to-hell,5.0
silentdawn,pineapple-express,3.0
silentdawn,2012,2.5
silentdawn,rubber,2.0
silentdawn,legend-of-the-guardians-the-owls-of-gahoole,3.0
silentdawn,the-other-guys,4.0
silentdawn,thor,2.5
silentdawn,captain-america-the-first-avenger,4.0
silentdawn,transformers-dark-of-the-moon,4.5
silentdawn,super-8,2.5
silentdawn,sherlock-holmes-a-game-of-shadows,3.0
silentdawn,goon,3.5
silentdawn,the-dictator-2012,1.0
silentdawn,mud,3.0
silentdawn,the-place-beyond-the-pines,3.0
silentdawn,the-hobbit-an-unexpected-journey,3.5
silentdawn,oblivion-2013,3.0
silentdawn,frances-ha,2.0
silentdawn,world-war-z,3.5
silentdawn,man-of-steel,1.0
silentdawn,sharknado,0.5
silentdawn,killers-kiss,2.5
silentdawn,a-clockwork-orange,4.0
silentdawn,brazil,5.0
silentdawn,youre-next,4.0
silentdawn,duck-you-sucker,4.0
silentdawn,once-upon-a-time-in-america,4.5
silentdawn,the-mummy,4.5
silentdawn,phantom-of-the-opera,3.5
silentdawn,the-invisible-man,4.0
silentdawn,side-by-side-2012,3.0
silentdawn,the-legend-of-hell-house,2.5
silentdawn,pitch-black,3.0
silentdawn,the-girl-with-the-dragon-tattoo-2011,5.0
silentdawn,singin-in-the-rain,5.0
silentdawn,bram-stokers-dracula,5.0
silentdawn,the-outsiders,2.5
silentdawn,one-from-the-heart,4.5
silentdawn,black-orpheus,4.0
silentdawn,the-andromeda-strain,4.0
silentdawn,absentia,2.0
silentdawn,cocoon,2.5
silentdawn,boogie-nights,5.0
silentdawn,before-midnight,5.0
silentdawn,dazed-and-confused,5.0
silentdawn,little-shop-of-horrors,4.5
silentdawn,sin-city-a-dame-to-kill-for,2.5
silentdawn,searching-for-bobby-fischer,3.0
silentdawn,spy-kids,2.5
silentdawn,pootie-tang,3.0
silentdawn,the-sacrifice,4.5
silentdawn,the-picture-of-dorian-gray,3.5
silentdawn,hannibal,3.5
silentdawn,dead-silence,3.5
silentdawn,panic-room,4.5
silentdawn,spider-man-3,4.0
silentdawn,dont-look-now,4.5
silentdawn,batman-returns,5.0
silentdawn,batman-1966,4.5
silentdawn,the-amazing-spider-man-2,3.0
silentdawn,alien-3,3.5
silentdawn,big,4.0
silentdawn,dances-with-wolves,2.0
silentdawn,the-bourne-supremacy,4.0
silentdawn,wedding-crashers,3.5
silentdawn,letters-from-iwo-jima,4.5
silentdawn,the-bourne-identity-2002,3.5
silentdawn,captain-blood,2.5
silentdawn,the-karate-kid,3.0
silentdawn,the-fog,5.0
silentdawn,clash-of-the-titans,3.5
silentdawn,mrs-doubtfire,2.0
silentdawn,austin-powers-in-goldmember,2.5
silentdawn,austin-powers-the-spy-who-shagged-me,3.5
silentdawn,austin-powers-international-man-of-mystery,4.0
silentdawn,talladega-nights-the-ballad-of-ricky-bobby,2.5
silentdawn,the-little-mermaid,3.0
silentdawn,liar-liar,1.5
silentdawn,click,2.5
silentdawn,zoolander,4.5
silentdawn,dr-no,3.5
silentdawn,from-russia-with-love,4.0
silentdawn,goldfinger,4.5
silentdawn,el-mariachi,1.5
silentdawn,king-of-kings,4.0
silentdawn,oceans-eleven-2001,5.0
silentdawn,conquest-of-the-planet-of-the-apes,3.0
silentdawn,beneath-the-planet-of-the-apes,2.5
silentdawn,a-fistful-of-dollars,3.5
silentdawn,the-man-who-knew-too-much-1956,3.5
silentdawn,the-wolf-man-1941,4.0
silentdawn,how-green-was-my-valley,5.0
silentdawn,enter-the-dragon,4.0
silentdawn,the-many-adventures-of-winnie-the-pooh,3.5
silentdawn,the-time-machine-2002,1.5
silentdawn,that-moment-magnolia-diary,4.0
silentdawn,gates-of-heaven,4.5
silentdawn,rv,0.5
silentdawn,assassination-tango,1.0
silentdawn,paul-blart-mall-cop,0.5
silentdawn,monsters-university,3.0
silentdawn,snowpiercer,2.5
silentdawn,million-dollar-baby,4.5
silentdawn,la-confidential,4.0
silentdawn,patton,2.5
silentdawn,the-worlds-end,3.0
silentdawn,the-conversation,4.5
silentdawn,casino-royale-2006,4.5
silentdawn,amelie,3.0
silentdawn,the-untouchables,4.5
silentdawn,altered-states,4.0
silentdawn,year-one,1.5
silentdawn,the-rock,3.5
silentdawn,the-island-2005,3.0
silentdawn,bad-boys-1995,3.5
silentdawn,bad-boys-ii,4.5
silentdawn,pearl-harbor,1.5
silentdawn,transformers-revenge-of-the-fallen,3.5
silentdawn,the-evil-dead,5.0
silentdawn,into-the-wild,3.0
silentdawn,the-big-year,1.0
silentdawn,bottle-rocket-1996,4.0
silentdawn,sanjuro,3.5
silentdawn,yojimbo,4.0
silentdawn,the-uninvited,3.5
silentdawn,the-hidden-fortress,4.0
silentdawn,following,3.5
silentdawn,the-gold-rush,3.5
silentdawn,duck-soup-1933,3.5
silentdawn,a-streetcar-named-desire,4.0
silentdawn,the-39-steps,3.5
silentdawn,my-neighbor-totoro,5.0
silentdawn,it-happened-one-night,3.5
silentdawn,the-kid,4.0
silentdawn,monsters-inc,4.0
silentdawn,the-last-trapper,2.0
silentdawn,dark-skies-2013,2.0
silentdawn,parental-guidance-2012,1.0
silentdawn,armageddon,3.0
silentdawn,the-haunted-mansion,3.0
silentdawn,i-saw-the-devil,4.5
silentdawn,all-that-heaven-allows,5.0
silentdawn,stoker,4.0
silentdawn,how-to-train-your-dragon-2,3.5
silentdawn,heavens-gate,4.5
silentdawn,the-double-life-of-veronique,4.5
silentdawn,bringing-out-the-dead,4.0
silentdawn,the-land-before-time,3.5
silentdawn,the-royal-tenenbaums,4.0
silentdawn,cloudy-with-a-chance-of-meatballs-2,2.5
silentdawn,rush-2013,3.5
silentdawn,elysium-2013,3.0
silentdawn,the-lone-ranger,3.5
silentdawn,white-house-down,3.5
silentdawn,despicable-me-2,3.0
silentdawn,werckmeister-harmonies,4.5
silentdawn,mulholland-drive,5.0
silentdawn,blue-ruin,3.5
silentdawn,enemy,4.0
silentdawn,mama-2013,3.5
silentdawn,plan-9-from-outer-space,1.0
silentdawn,creature-from-the-black-lagoon,4.5
silentdawn,peter-pan,3.5
silentdawn,alice-in-wonderland-1951,4.0
silentdawn,cinderella,4.0
silentdawn,walk-hard-the-dewey-cox-story,5.0
silentdawn,sweeney-todd-the-demon-barber-of-fleet-street-2007,3.5
silentdawn,juno,3.0
silentdawn,american-gangster,2.5
silentdawn,fred-claus,2.5
silentdawn,the-mist,3.5
silentdawn,cloverfield,4.0
silentdawn,shine-a-light,3.5
silentdawn,the-boy-in-the-striped-pyjamas,1.5
silentdawn,get-smart,3.5
silentdawn,ponyo,4.0
silentdawn,journey-to-the-center-of-the-earth-2008,2.5
silentdawn,step-brothers,5.0
silentdawn,tropic-thunder,3.5
silentdawn,the-wrestler,4.0
silentdawn,yes-man,2.0
silentdawn,doubt,3.5
silentdawn,gran-torino,3.5
silentdawn,madagascar-escape-2-africa,2.5
silentdawn,frost-nixon,3.0
silentdawn,quantum-of-solace,3.5
silentdawn,the-express,2.5
silentdawn,the-hurt-locker,3.5
silentdawn,bronson,4.0
silentdawn,friday-the-13th-2009,3.5
silentdawn,monsters-vs-aliens,2.5
silentdawn,knowing,4.0
silentdawn,the-white-ribbon,4.0
silentdawn,land-of-the-lost,3.0
silentdawn,public-enemies-2009,4.0
silentdawn,the-cove,3.0
silentdawn,district-9,3.0
silentdawn,9,2.5
silentdawn,zombieland,3.0
silentdawn,black-dynamite,3.5
silentdawn,fantastic-mr-fox,4.0
silentdawn,a-christmas-carol-2009,3.0
silentdawn,crazy-heart,3.0
silentdawn,centurion,2.0
silentdawn,clash-of-the-titans-2010,2.0
silentdawn,hubble,2.5
silentdawn,diary-of-a-wimpy-kid,2.5
silentdawn,iron-man-2,1.0
silentdawn,monsters,3.0
silentdawn,restrepo,3.0
silentdawn,despicable-me,3.0
silentdawn,predators,3.5
silentdawn,dinner-for-schmucks,1.5
silentdawn,easy-a,4.0
silentdawn,the-kings-speech,2.0
silentdawn,insidious,4.0
silentdawn,the-social-network,4.5
silentdawn,13-assassins,3.5
silentdawn,everything-must-go,2.0
silentdawn,127-hours,3.0
silentdawn,tron-legacy,4.0
silentdawn,the-fighter-2010,3.0
silentdawn,true-grit-2010,4.0
silentdawn,scream-4,4.5
silentdawn,source-code,3.0
silentdawn,win-win,3.0
silentdawn,limitless,2.0
silentdawn,pirates-of-the-caribbean-on-stranger-tides,2.5
silentdawn,midnight-in-paris,3.5
silentdawn,the-hangover-part-ii,1.5
silentdawn,kung-fu-panda-2,3.0
silentdawn,bernie-2011,4.5
silentdawn,harry-potter-and-the-deathly-hallows-part-2,3.0
silentdawn,rise-of-the-planet-of-the-apes,3.5
silentdawn,contagion,4.0
silentdawn,samsara-2011,3.0
silentdawn,moneyball,4.0
silentdawn,fruitvale-station,3.0
silentdawn,inside-llewyn-davis,5.0
silentdawn,all-is-lost,3.5
silentdawn,the-hobbit-the-desolation-of-smaug,4.0
silentdawn,the-hunger-games-catching-fire,3.5
silentdawn,thor-the-dark-world,1.0
silentdawn,the-counselor,4.0
silentdawn,ninja-shadow-of-a-tear,2.5
silentdawn,frozen-2013,3.0
silentdawn,jason-and-the-argonauts,4.0
silentdawn,forbidden-planet,3.5
silentdawn,them,3.5
silentdawn,city-lights,5.0
silentdawn,the-lost-world,3.5
silentdawn,the-old-dark-house,4.5
silentdawn,house-on-haunted-hill,4.5
silentdawn,x-men-days-of-future-past,3.5
silentdawn,x-men-first-class,3.0
silentdawn,x2,3.5
silentdawn,x-men,3.0
silentdawn,godzilla-2014,5.0
silentdawn,pain-gain,3.5
silentdawn,louis-ck-hilarious,3.0
silentdawn,the-village,5.0
silentdawn,cowboys-aliens,2.5
silentdawn,destroy-all-monsters,4.5
silentdawn,the-diving-bell-and-the-butterfly,3.5
silentdawn,gamera-2-attack-of-legion,4.0
silentdawn,gamera-3-revenge-of-iris,4.5
silentdawn,godzilla-2000-millennium,3.5
silentdawn,godzilla-vs-biollante,3.5
silentdawn,godzilla-vs-gigan,2.5
silentdawn,godzilla-vs-mechagodzilla,3.5
silentdawn,godzilla-vs-mechagodzilla-ii,3.5
silentdawn,godzilla-vs-megalon,3.5
silentdawn,ebirah-horror-of-the-deep,3.0
silentdawn,godzilla-king-of-the-monsters,2.0
silentdawn,godzilla-final-wars,3.5
silentdawn,godzilla-tokyo-sos,2.0
silentdawn,king-kong-vs-godzilla,2.5
silentdawn,mothra-vs-godzilla,4.0
silentdawn,rebirth-of-mothra,2.5
silentdawn,godzilla-1985,3.0
silentdawn,rodan,3.0
silentdawn,son-of-godzilla,2.5
silentdawn,terror-of-mechagodzilla,4.5
silentdawn,the-war-of-the-gargantuas,3.0
silentdawn,big-man-japan,2.5
silentdawn,the-apartment,5.0
silentdawn,spider-man-2,5.0
silentdawn,only-god-forgives,4.0
silentdawn,primer,4.5
silentdawn,in-bruges,3.5
silentdawn,the-bridge-on-the-river-kwai,4.5
silentdawn,barry-lyndon,5.0
silentdawn,rushmore,4.5
silentdawn,the-iron-giant,4.5
silentdawn,days-of-heaven,5.0
silentdawn,robot-frank,2.5
silentdawn,the-curious-case-of-benjamin-button,3.5
silentdawn,napoleon-dynamite,3.5
silentdawn,hoop-dreams,4.5
silentdawn,the-prestige,5.0
silentdawn,300,3.0
silentdawn,harry-potter-and-the-order-of-the-phoenix,2.5
silentdawn,transformers,4.0
silentdawn,the-simpsons-movie,3.5
silentdawn,paranormal-activity,4.0
silentdawn,30-days-of-night,2.5
silentdawn,gone-baby-gone,3.0
silentdawn,i-am-legend,2.5
silentdawn,alvin-and-the-chipmunks,2.5
silentdawn,the-lord-of-the-rings-the-return-of-the-king,5.0
silentdawn,braveheart,3.5
silentdawn,inception,5.0
silentdawn,let-the-right-one-in,4.0
silentdawn,akira,5.0
silentdawn,hot-fuzz,3.0
silentdawn,borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan,5.0
silentdawn,saving-private-ryan,4.0
silentdawn,scott-pilgrim-vs-the-world,4.0
silentdawn,the-departed,5.0
silentdawn,leon-the-professional,3.0
silentdawn,stand-by-me,4.5
silentdawn,the-breakfast-club,3.0
silentdawn,spirited-away,5.0
silentdawn,terminator-2-judgment-day,5.0
silentdawn,watchmen,5.0
silentdawn,bride-of-frankenstein,5.0
silentdawn,gremlins,5.0
silentdawn,its-a-wonderful-life,5.0
silentdawn,babe,4.5
silentdawn,the-shawshank-redemption,4.0
silentdawn,willy-wonka-the-chocolate-factory,4.0
silentdawn,the-fugitive-1993,5.0
silentdawn,for-a-few-dollars-more,4.5
silentdawn,the-silence-of-the-lambs,5.0
silentdawn,waynes-world,4.0
silentdawn,star-wars-episode-iii-revenge-of-the-sith,5.0
silentdawn,star-wars-episode-i-the-phantom-menace,5.0
silentdawn,the-lord-of-the-rings-the-fellowship-of-the-ring,5.0
silentdawn,return-of-the-jedi,5.0
silentdawn,night-of-the-living-dead,4.5
silentdawn,lady-and-the-tramp,3.5
silentdawn,snow-white-and-the-seven-dwarfs,4.0
silentdawn,the-searchers,5.0
silentdawn,frankenstein-1931,5.0
silentdawn,the-time-machine,3.5
silentdawn,one-flew-over-the-cuckoos-nest,4.5
silentdawn,young-frankenstein,4.5
silentdawn,blazing-saddles,4.0
silentdawn,pirates-of-the-caribbean-the-curse-of-the-black-pearl,4.0
silentdawn,goodfellas,5.0
silentdawn,monty-python-and-the-holy-grail,3.5
silentdawn,scarface-1983,4.0
silentdawn,the-great-dictator,4.5
silentdawn,shaun-of-the-dead,2.5
silentdawn,the-sixth-sense,4.5
silentdawn,west-side-story,5.0
silentdawn,poltergeist,5.0
silentdawn,schindlers-list,5.0
silentdawn,spartacus,3.5
silentdawn,ben-hur-1959,3.5
silentdawn,some-like-it-hot,4.5
silentdawn,oldboy,4.0
silentdawn,the-matrix,5.0
silentdawn,the-blues-brothers,3.0
silentdawn,the-dark-knight,4.0
silentdawn,rocky,4.0
silentdawn,taken,4.0
silentdawn,cast-away,5.0
silentdawn,back-to-the-future,5.0
silentdawn,forrest-gump,1.0
silentdawn,tron,4.0
silentdawn,home-alone,4.5
silentdawn,planet-of-the-apes,4.5
silentdawn,the-graduate,5.0
silentdawn,from-here-to-eternity,2.5
silentdawn,titanic-1997,3.0
silentdawn,gone-with-the-wind,3.5
silentdawn,the-wizard-of-oz-1939,5.0
silentdawn,network,4.5
silentdawn,snakes-on-a-plane,2.5
silentdawn,battleship-potemkin,4.0
silentdawn,the-ides-of-march,3.0
silentdawn,real-steel,3.0
silentdawn,the-artist,3.0
silentdawn,margin-call,3.0
silentdawn,50-50,3.5
silentdawn,hugo,3.0
silentdawn,the-thing-2011,1.0
silentdawn,the-adventures-of-tintin,4.5
silentdawn,being-elmo-a-puppeteers-journey,2.5
silentdawn,tower-heist,2.0
silentdawn,j-edgar,3.0
silentdawn,the-muppets,4.0
silentdawn,the-innkeepers,4.0
silentdawn,mission-impossible-ghost-protocol,4.5
silentdawn,the-grey,3.5
silentdawn,war-horse,4.0
silentdawn,chronicle,3.0
silentdawn,journey-2-the-mysterious-island,1.5
silentdawn,act-of-valor,0.5
silentdawn,john-carter,2.5
silentdawn,the-raven-2012,1.0
silentdawn,silent-house,1.0
silentdawn,the-hunger-games,2.0
silentdawn,21-jump-street,3.5
silentdawn,the-three-stooges,4.5
silentdawn,marley,2.5
silentdawn,the-avengers-2012,4.0
silentdawn,moonrise-kingdom,4.0
silentdawn,prometheus,4.5
silentdawn,the-amazing-spider-man,3.0
silentdawn,ted,4.0
silentdawn,the-dark-knight-rises,4.0
silentdawn,sleepwalk-with-me,2.5
silentdawn,lawless,3.0
silentdawn,stand-up-guys,1.5
silentdawn,silver-linings-playbook,3.0
silentdawn,the-impossible,2.5
silentdawn,end-of-watch,3.0
silentdawn,looper,4.5
silentdawn,sinister,3.5
silentdawn,frankenweenie-2012,3.5
silentdawn,argo,3.0
silentdawn,skyfall,3.5
silentdawn,flight,3.5
silentdawn,hitchcock,2.0
silentdawn,life-of-pi,4.5
silentdawn,lincoln,4.5
silentdawn,zero-dark-thirty,5.0
silentdawn,gangster-squad,3.0
silentdawn,side-effects-2013,3.5
silentdawn,v-for-vendetta,2.5
silentdawn,ferris-buellers-day-off,4.0
silentdawn,ghostbusters,4.0
silentdawn,catch-me-if-you-can-2002,4.0
silentdawn,the-sound-of-music,4.0
silentdawn,apollo-13,3.0
silentdawn,indiana-jones-and-the-last-crusade,3.5
silentdawn,groundhog-day,4.5
silentdawn,to-kill-a-mockingbird,4.0
silentdawn,good-will-hunting,4.0
silentdawn,batman-begins,3.5
silentdawn,inglourious-basterds,5.0
silentdawn,rain-man,2.0
silentdawn,unforgiven,5.0
silentdawn,the-hangover,3.5
silentdawn,the-lion-king,4.0
silentdawn,memento,4.0
silentdawn,rear-window,5.0
silentdawn,the-green-mile,3.0
silentdawn,the-lord-of-the-rings-the-two-towers,5.0
silentdawn,slumdog-millionaire,2.5
silentdawn,gladiator-2000,3.0
silentdawn,aliens,5.0
silentdawn,the-birds,4.5
silentdawn,north-by-northwest,5.0
silentdawn,the-day-the-earth-stood-still,4.0
silentdawn,bullitt,3.5
silentdawn,once-upon-a-time-in-the-west,4.5
silentdawn,pulp-fiction,5.0
silentdawn,et-the-extra-terrestrial,5.0
silentdawn,beetlejuice,4.5
silentdawn,pi,3.0
silentdawn,cloud-atlas,4.0
silentdawn,beasts-of-the-southern-wild,2.0
silentdawn,carnival-of-souls,4.0
silentdawn,metropolis,5.0
silentdawn,the-red-shoes,5.0
silentdawn,moon,3.5
silentdawn,the-spirit-of-the-beehive,4.5
silentdawn,black-swan,3.0
silentdawn,no-country-for-old-men,4.5
silentdawn,the-life-aquatic-with-steve-zissou,5.0
silentdawn,house,4.5
silentdawn,le-samourai,4.0
silentdawn,avatar,5.0
silentdawn,the-room,3.5
silentdawn,evil-dead-ii,5.0
silentdawn,the-good-the-bad-and-the-ugly,4.0
silentdawn,upstream-color,3.5
silentdawn,black-sunday-1960,4.5
silentdawn,friday-the-13th-part-iii,4.0
silentdawn,friday-the-13th,3.5
silentdawn,the-woman-in-black-2012,3.5
silentdawn,friday-the-13th-the-final-chapter,4.5
silentdawn,suspiria,5.0
silentdawn,eyes-without-a-face,4.0
silentdawn,saw,4.0
silentdawn,the-wicker-man,4.5
silentdawn,friday-the-13th-part-2,4.0
silentdawn,the-conjuring,4.5
silentdawn,rosemarys-baby,4.5
silentdawn,jackie-brown,5.0
silentdawn,kill-bill-vol-2,4.5
silentdawn,kill-bill-vol-1,5.0
silentdawn,reservoir-dogs,4.0
silentdawn,inland-empire,4.5
silentdawn,trainspotting,4.0
silentdawn,the-last-temptation-of-christ,4.5
silentdawn,requiem-for-a-dream,3.0
silentdawn,the-great-beauty,4.0
silentdawn,the-house-of-the-devil,4.5
silentdawn,oculus,2.5
silentdawn,hard-boiled,5.0
silentdawn,die-hard,5.0
silentdawn,rambo-first-blood-part-ii,4.0
silentdawn,the-raid-2,4.0
silentdawn,aguirre-the-wrath-of-god,5.0
silentdawn,the-raid-2011,3.5
silentdawn,beyond-the-black-rainbow,3.0
silentdawn,sky-captain-and-the-world-of-tomorrow,4.0
silentdawn,the-fountain,4.0
silentdawn,speed-racer,5.0
silentdawn,anchorman-2-the-legend-continues,4.5
silentdawn,birdemic-shock-and-terror,0.5
silentdawn,louis-ck-live-at-the-beacon-theater,3.0
silentdawn,noah,3.0
silentdawn,the-grand-budapest-hotel,5.0
silentdawn,lawrence-of-arabia,4.5
silentdawn,lost-in-translation,4.0
silentdawn,how-to-train-your-dragon,4.0
silentdawn,walle,4.5
silentdawn,the-insider,5.0
silentdawn,prisoners,4.0
silentdawn,the-exorcist,5.0
silentdawn,ai-artificial-intelligence,5.0
silentdawn,the-blair-witch-project,5.0
silentdawn,pacific-rim,4.0
silentdawn,the-innocents,5.0
silentdawn,trick-r-treat,5.0
silentdawn,rec,4.0
silentdawn,drive-2011,5.0
silentdawn,the-asphalt-jungle,4.0
silentdawn,touch-of-evil,4.5
silentdawn,the-lady-from-shanghai,4.0
silentdawn,the-maltese-falcon-1941,4.0
silentdawn,up,4.0
silentdawn,stalker,4.5
silentdawn,anchorman-the-legend-of-ron-burgundy,4.5
silentdawn,finding-nemo,4.5
silentdawn,vertigo,5.0
silentdawn,dog-day-afternoon,4.5
silentdawn,high-and-low,5.0
silentdawn,the-seventh-seal,4.5
silentdawn,grave-of-the-fireflies,4.0
silentdawn,incendies,3.5
silentdawn,fantasia,5.0
silentdawn,city-of-god,3.5
silentdawn,dawn-of-the-dead,4.5
silentdawn,vampyr,4.0
silentdawn,nosferatu,4.5
silentdawn,commando,4.5
silentdawn,airplane,4.5
silentdawn,the-naked-gun-from-the-files-of-police-squad,4.5
silentdawn,toy-story,4.5
silentdawn,toy-story-2,5.0
silentdawn,desperado,3.0
silentdawn,the-treasure-of-the-sierra-madre,4.5
silentdawn,the-third-man,5.0
silentdawn,sunset-boulevard,5.0
silentdawn,miami-vice,5.0
silentdawn,the-haunting,4.5
silentdawn,the-devils-backbone,4.0
silentdawn,spaceballs,3.5
silentdawn,the-game,5.0
silentdawn,the-terminator,5.0
silentdawn,sunshine-2007,4.0
silentdawn,shadow-of-a-doubt,5.0
silentdawn,first-blood,4.0
silentdawn,out-of-sight,4.5
silentdawn,king-kong,5.0
silentdawn,the-french-connection,4.5
silentdawn,cinema-paradiso,3.5
silentdawn,brick,4.0
silentdawn,badlands,5.0
silentdawn,alien,5.0
silentdawn,the-400-blows,4.5
silentdawn,12-angry-men,4.5
silentdawn,fargo,5.0
silentdawn,signs,5.0
silentdawn,citizen-kane,5.0
silentdawn,double-indemnity,4.5
silentdawn,the-killing,4.5
silentdawn,chinatown,5.0
silentdawn,raiders-of-the-lost-ark,5.0
silentdawn,jaws,5.0
silentdawn,star-wars,5.0
silentdawn,the-empire-strikes-back,5.0
silentdawn,the-texas-chain-saw-massacre,5.0
silentdawn,the-godfather,5.0
silentdawn,dumb-and-dumber,4.5
silentdawn,toy-story-3,4.5
silentdawn,seven-samurai,4.5
silentdawn,heat-1995,5.0
silentdawn,batman-mask-of-the-phantasm,4.5
silentdawn,the-thing,5.0
silentdawn,salems-lot,4.5
silentdawn,three-colours-red,4.5
silentdawn,three-colours-blue,5.0
silentdawn,close-encounters-of-the-third-kind,5.0
silentdawn,se7en,5.0
silentdawn,almost-famous,5.0
silentdawn,paths-of-glory,4.5
silentdawn,casino,4.5
silentdawn,the-thin-red-line,5.0
silentdawn,children-of-men,4.0
silentdawn,2001-a-space-odyssey,5.0
silentdawn,the-shining,5.0
silentdawn,raging-bull,5.0
silentdawn,apocalypse-now,5.0
silentdawn,dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,4.5
silentdawn,the-night-of-the-hunter,5.0
silentdawn,the-usual-suspects,2.5
silentdawn,paris-texas,4.5
silentdawn,fight-club,5.0
silentdawn,on-the-waterfront,4.5
silentdawn,pans-labyrinth,5.0
silentdawn,casablanca,5.0
silentdawn,mean-streets,5.0
silentdawn,bambi,5.0
silentdawn,black-christmas,5.0
silentdawn,pet-sematary,4.0
silentdawn,la-haine,4.0
silentdawn,breathless,3.5
silentdawn,seven-psychopaths,4.5
silentdawn,true-romance,3.5
silentdawn,its-such-a-beautiful-day,5.0
silentdawn,non-stop-2014,3.0
silentdawn,godzilla,5.0
silentdawn,rejected,3.5
silentdawn,clue,4.5
silentdawn,the-goonies,3.5
silentdawn,miami-connection,4.5
silentdawn,the-master-2012,5.0
silentdawn,hard-eight,3.5
